state,candidate_name,pct_estimate,pct_trend_adjusted,date
Florida,Biden,47.45905,47.53996,01/05/2020
Florida,Trump,45.29677,45.09849,01/05/2020
Florida,Biden,47.44397,47.47464,30/04/2020
Florida,Trump,45.30486,45.08977,30/04/2020
Florida,Biden,47.44422,47.474,29/04/2020
Florida,Trump,45.30381,45.08746,29/04/2020
Florida,Biden,47.45684,47.78788,28/04/2020
Florida,Trump,45.3026,45.11349,28/04/2020
Florida,Biden,47.44313,47.49708,27/04/2020
Florida,Trump,45.30544,44.86064,27/04/2020
Florida,Biden,47.45898,47.51725,26/04/2020
Florida,Trump,45.29472,44.86492,26/04/2020
Florida,Biden,47.48301,47.50908,25/04/2020
Florida,Trump,45.28944,44.90173,25/04/2020
Florida,Biden,47.44366,47.49643,24/04/2020
Florida,Trump,45.30602,45.028,24/04/2020
Florida,Biden,47.44366,47.49643,23/04/2020
Florida,Trump,45.30602,45.028,23/04/2020
Florida,Biden,47.44366,47.49644,22/04/2020
Florida,Trump,45.30602,45.02799,22/04/2020
Florida,Biden,47.44366,47.49644,21/04/2020
Florida,Trump,45.30602,45.02799,21/04/2020
Florida,Biden,47.63856,47.63365,20/04/2020
Florida,Trump,45.55139,45.3574,20/04/2020
Florida,Biden,47.86643,47.79033,19/04/2020
Florida,Trump,46.09634,45.99831,19/04/2020
Florida,Biden,47.87706,47.78088,18/04/2020
Florida,Trump,46.12203,46.12174,18/04/2020
Florida,Biden,47.84429,47.72489,17/04/2020
Florida,Trump,46.08087,46.11087,17/04/2020
Florida,Biden,47.47991,47.27653,16/04/2020
Florida,Trump,45.26409,45.21774,16/04/2020
Florida,Biden,47.51973,46.96511,15/04/2020
Florida,Trump,45.27158,44.93378,15/04/2020
Florida,Biden,47.52196,46.65736,14/04/2020
Florida,Trump,45.30754,45.12633,14/04/2020
Florida,Biden,47.51924,46.35575,13/04/2020
Florida,Trump,45.27192,45.06949,13/04/2020
Florida,Biden,47.51917,46.35585,12/04/2020
Florida,Trump,45.27199,45.06954,12/04/2020
Florida,Biden,47.6307,46.62507,11/04/2020
Florida,Trump,45.28221,44.36135,11/04/2020
Florida,Biden,47.70739,46.69227,10/04/2020
Florida,Trump,45.28844,44.37082,10/04/2020
Florida,Biden,47.51886,46.95345,09/04/2020
Florida,Trump,45.27165,44.40762,09/04/2020
Florida,Biden,47.51879,46.95338,08/04/2020
Florida,Trump,45.27174,44.40767,08/04/2020
Florida,Biden,47.52562,46.91536,07/04/2020
Florida,Trump,45.29255,44.43125,07/04/2020
Florida,Biden,47.51843,47.21986,06/04/2020
Florida,Trump,45.27412,44.42122,06/04/2020
Florida,Biden,47.50851,47.06826,05/04/2020
Florida,Trump,45.29334,44.53416,05/04/2020
Florida,Biden,47.51109,47.02342,04/04/2020
Florida,Trump,45.28865,44.51622,04/04/2020
Florida,Biden,47.97969,47.09684,03/04/2020
Florida,Trump,48.36699,47.18916,03/04/2020
Florida,Biden,47.98707,47.46063,02/04/2020
Florida,Trump,48.33752,47.29639,02/04/2020
Florida,Biden,47.98707,47.46063,01/04/2020
Florida,Trump,48.33752,47.29639,01/04/2020
Florida,Biden,47.98546,47.53635,31/03/2020
Florida,Trump,48.37572,47.32405,31/03/2020
Florida,Biden,47.98784,47.67433,30/03/2020
Florida,Trump,48.3377,47.41354,30/03/2020
Florida,Biden,47.98755,47.86679,29/03/2020
Florida,Trump,48.33737,47.44133,29/03/2020
Florida,Biden,47.98874,47.93838,28/03/2020
Florida,Trump,48.33684,47.49802,28/03/2020
Florida,Biden,47.98721,48.00823,27/03/2020
Florida,Trump,48.38197,47.63111,27/03/2020
Florida,Biden,47.98721,48.00823,26/03/2020
Florida,Trump,48.38197,47.63111,26/03/2020
Florida,Biden,47.98972,47.83451,25/03/2020
Florida,Trump,48.34291,47.62305,25/03/2020
Florida,Biden,47.98701,47.81873,24/03/2020
Florida,Trump,48.33709,47.33784,24/03/2020
Florida,Biden,48.00313,48.0934,23/03/2020
Florida,Trump,48.42133,47.91722,23/03/2020
Florida,Biden,47.98553,48.18198,22/03/2020
Florida,Trump,48.34409,48.14008,22/03/2020
Florida,Biden,47.98801,48.20511,21/03/2020
Florida,Trump,48.33888,48.01993,21/03/2020
Florida,Biden,47.99136,48.20159,20/03/2020
Florida,Trump,48.34641,48.00077,20/03/2020
Florida,Biden,47.99496,48.21355,19/03/2020
Florida,Trump,48.3535,48.0149,19/03/2020
Florida,Biden,48.00228,47.98442,18/03/2020
Florida,Trump,48.38921,47.75676,18/03/2020
Florida,Biden,48.00228,47.98442,17/03/2020
Florida,Trump,48.38921,47.75676,17/03/2020
Florida,Biden,48.00418,47.99121,16/03/2020
Florida,Trump,48.36525,47.81639,16/03/2020
Florida,Biden,48.53535,48.70717,15/03/2020
Florida,Trump,48.60905,48.1502,15/03/2020
Florida,Biden,48.5088,48.76844,14/03/2020
Florida,Trump,48.57714,48.22494,14/03/2020
Florida,Biden,48.50904,48.76683,13/03/2020
Florida,Trump,48.57725,48.23071,13/03/2020
Florida,Biden,48.51237,48.59539,12/03/2020
Florida,Trump,48.5759,48.29194,12/03/2020
Florida,Biden,49.30082,49.37434,11/03/2020
Florida,Trump,48.40052,48.03201,11/03/2020
Florida,Biden,49.34277,49.55933,10/03/2020
Florida,Trump,48.35001,47.81492,10/03/2020
Florida,Biden,49.33163,49.60567,09/03/2020
Florida,Trump,48.34516,47.89994,09/03/2020
Florida,Biden,49.29891,49.75201,08/03/2020
Florida,Trump,48.4058,48.05964,08/03/2020
Florida,Biden,49.29874,49.69675,07/03/2020
Florida,Trump,48.40601,48.49887,07/03/2020
Florida,Biden,49.34573,49.43887,06/03/2020
Florida,Trump,47.2883,47.5932,06/03/2020
Florida,Biden,49.34554,49.43862,05/03/2020
Florida,Trump,47.28856,47.5935,05/03/2020
Florida,Biden,49.34447,49.43754,04/03/2020
Florida,Trump,47.2897,47.59466,04/03/2020
Florida,Biden,49.34522,49.43264,03/03/2020
Florida,Trump,47.28855,47.604,03/03/2020
Florida,Biden,49.34571,49.415,02/03/2020
Florida,Trump,47.28787,47.60487,02/03/2020
Florida,Biden,49.34628,49.41354,01/03/2020
Florida,Trump,47.28716,47.60153,01/03/2020
Florida,Biden,49.34628,49.41354,29/02/2020
Florida,Trump,47.28716,47.60153,29/02/2020
Florida,Biden,49.34629,49.4374,28/02/2020
Florida,Trump,47.28704,47.54006,28/02/2020
Florida,Biden,49.33969,49.23119,27/02/2020
Florida,Trump,47.27181,47.51474,27/02/2020
Illinois,Biden,55.00272,55.02048,03/11/2020
Illinois,Trump,39.00851,39.00921,03/11/2020
Illinois,Biden,40.15325,40.19816,03/11/2020
Illinois,Trump,40.20749,40.26866,03/11/2020
Illinois,Biden,55.00272,55.02048,02/11/2020
Illinois,Trump,39.00851,39.00921,02/11/2020
Illinois,Biden,40.15325,40.19816,02/11/2020
Illinois,Trump,40.20749,40.26866,02/11/2020
Illinois,Biden,54.56805,54.78917,01/11/2020
Illinois,Trump,40.62113,41.16484,01/11/2020
Illinois,Biden,39.61634,39.96835,01/11/2020
Illinois,Trump,39.63768,39.69557,01/11/2020
Illinois,Biden,54.78221,55.02552,31/10/2020
Illinois,Trump,40.34784,40.8654,31/10/2020
Illinois,Biden,39.68541,39.99863,31/10/2020
Illinois,Trump,39.71665,39.69011,31/10/2020
Illinois,Biden,54.62857,54.91267,30/10/2020
Illinois,Trump,40.44967,40.91327,30/10/2020
Illinois,Biden,39.74287,40.02014,30/10/2020
Illinois,Trump,39.78483,39.69066,30/10/2020
Illinois,Biden,54.7079,55.05271,29/10/2020
Illinois,Trump,39.2616,39.92098,29/10/2020
Illinois,Biden,39.54929,39.9706,29/10/2020
Illinois,Trump,39.68434,39.30521,29/10/2020
Illinois,Biden,54.64873,54.98799,28/10/2020
Illinois,Trump,39.28428,39.78162,28/10/2020
Illinois,Biden,39.57294,39.98126,28/10/2020
Illinois,Trump,39.68159,39.45939,28/10/2020
Illinois,Biden,54.69883,55.20518,27/10/2020
Illinois,Trump,38.88937,39.41809,27/10/2020
Illinois,Biden,39.70641,40.2289,27/10/2020
Illinois,Trump,39.89716,39.384,27/10/2020
Illinois,Biden,54.70901,55.28692,26/10/2020
Illinois,Trump,38.87662,39.27343,26/10/2020
Illinois,Biden,39.69553,40.25254,26/10/2020
Illinois,Trump,39.81363,39.53204,26/10/2020
Illinois,Biden,54.85305,55.41068,25/10/2020
Illinois,Trump,38.90398,39.24095,25/10/2020
Illinois,Biden,39.68415,40.03825,25/10/2020
Illinois,Trump,39.74919,39.65521,25/10/2020
Illinois,Biden,55.03736,55.56807,24/10/2020
Illinois,Trump,38.83341,39.10277,24/10/2020
Illinois,Biden,39.63121,39.97499,24/10/2020
Illinois,Trump,39.69928,39.52584,24/10/2020
Illinois,Biden,55.14835,55.75946,23/10/2020
Illinois,Trump,38.73005,38.76415,23/10/2020
Illinois,Biden,40.07123,40.23205,23/10/2020
Illinois,Trump,40.22844,39.34851,23/10/2020
Illinois,Biden,55.12275,55.71282,22/10/2020
Illinois,Trump,38.51715,38.40096,22/10/2020
Illinois,Biden,40.10109,40.23103,22/10/2020
Illinois,Trump,40.27042,39.35123,22/10/2020
Illinois,Biden,55.14087,55.714,21/10/2020
Illinois,Trump,38.70519,38.60835,21/10/2020
Illinois,Biden,40.12882,40.21706,21/10/2020
Illinois,Trump,40.23193,39.26988,21/10/2020
Illinois,Biden,55.14855,55.79914,20/10/2020
Illinois,Trump,38.49385,38.24201,20/10/2020
Illinois,Biden,40.17007,40.22985,20/10/2020
Illinois,Trump,40.27812,39.20127,20/10/2020
Illinois,Biden,55.36353,56.20364,19/10/2020
Illinois,Trump,38.49855,38.20144,19/10/2020
Illinois,Biden,40.26625,40.31207,19/10/2020
Illinois,Trump,40.43143,39.27305,19/10/2020
Illinois,Biden,55.37212,56.27671,18/10/2020
Illinois,Trump,38.50196,38.24514,18/10/2020
Illinois,Biden,40.43787,40.40434,18/10/2020
Illinois,Trump,40.68271,39.42371,18/10/2020
Illinois,Biden,55.58045,56.49282,17/10/2020
Illinois,Trump,38.28516,37.97274,17/10/2020
Illinois,Biden,40.46264,40.34145,17/10/2020
Illinois,Trump,40.62376,39.33558,17/10/2020
Illinois,Biden,55.58479,56.44551,16/10/2020
Illinois,Trump,38.08545,37.78284,16/10/2020
Illinois,Biden,40.40765,40.20203,16/10/2020
Illinois,Trump,40.61773,39.31407,16/10/2020
Illinois,Biden,55.50678,56.44724,15/10/2020
Illinois,Trump,38.30109,38.09653,15/10/2020
Illinois,Biden,40.40373,40.13098,15/10/2020
Illinois,Trump,40.59103,39.23133,15/10/2020
Illinois,Biden,55.50904,56.2576,14/10/2020
Illinois,Trump,38.29551,38.03544,14/10/2020
Illinois,Biden,40.41328,40.06255,14/10/2020
Illinois,Trump,40.63179,39.1855,14/10/2020
Illinois,Biden,55.52848,56.46649,13/10/2020
Illinois,Trump,38.11898,37.86484,13/10/2020
Illinois,Biden,40.60644,40.12263,13/10/2020
Illinois,Trump,40.7946,39.18376,13/10/2020
Illinois,Biden,55.46067,56.41814,12/10/2020
Illinois,Trump,38.52851,38.2184,12/10/2020
Illinois,Biden,40.8717,40.10176,12/10/2020
Illinois,Trump,41.08025,39.03078,12/10/2020
Illinois,Biden,55.45269,56.39421,11/10/2020
Illinois,Trump,38.53685,38.17706,11/10/2020
Illinois,Biden,40.73621,40.54109,11/10/2020
Illinois,Trump,40.99242,39.47525,11/10/2020
Illinois,Biden,55.41222,56.19589,10/10/2020
Illinois,Trump,38.57295,38.1751,10/10/2020
Illinois,Biden,40.7612,40.50832,10/10/2020
Illinois,Trump,41.24557,39.63741,10/10/2020
Illinois,Biden,55.42015,56.20857,09/10/2020
Illinois,Trump,38.56322,38.1936,09/10/2020
Illinois,Biden,40.96525,40.36709,09/10/2020
Illinois,Trump,41.31395,39.54674,09/10/2020
Illinois,Biden,55.45626,56.09929,08/10/2020
Illinois,Trump,38.53032,38.256,08/10/2020
Illinois,Biden,40.76049,39.98948,08/10/2020
Illinois,Trump,40.97726,39.60115,08/10/2020
Illinois,Biden,55.45457,55.97574,07/10/2020
Illinois,Trump,38.53792,38.29554,07/10/2020
Illinois,Biden,40.73341,39.99544,07/10/2020
Illinois,Trump,40.99221,39.69594,07/10/2020
Illinois,Biden,55.45593,55.93439,06/10/2020
Illinois,Trump,38.53907,38.39347,06/10/2020
Illinois,Biden,40.80489,40.06713,06/10/2020
Illinois,Trump,41.02042,39.57062,06/10/2020
Illinois,Biden,55.45116,55.62994,05/10/2020
Illinois,Trump,38.54002,38.60302,05/10/2020
Illinois,Biden,40.77063,39.79205,05/10/2020
Illinois,Trump,40.97693,39.67339,05/10/2020
Illinois,Biden,55.45219,55.5986,04/10/2020
Illinois,Trump,38.52151,38.6728,04/10/2020
Illinois,Biden,40.88049,39.75688,04/10/2020
Illinois,Trump,40.92389,39.81343,04/10/2020
Illinois,Biden,55.45164,55.512,03/10/2020
Illinois,Trump,38.52327,38.82196,03/10/2020
Illinois,Biden,40.81631,39.54134,03/10/2020
Illinois,Trump,40.91284,39.82262,03/10/2020
Illinois,Biden,52.9,52.92633,02/10/2020
Illinois,Trump,39.8,39.87532,02/10/2020
Illinois,Biden,40,39.03734,02/10/2020
Illinois,Trump,40,39.17557,02/10/2020
Illinois,Biden,52.89517,52.99988,01/10/2020
Illinois,Trump,39.80001,39.6985,01/10/2020
Illinois,Biden,40.26719,39.39477,01/10/2020
Illinois,Trump,40.20493,38.78972,01/10/2020
Illinois,Biden,52.89597,52.93655,30/09/2020
Illinois,Trump,39.8003,39.78112,30/09/2020
Illinois,Biden,40.72626,39.76128,30/09/2020
Illinois,Trump,40.67371,39.44779,30/09/2020
Illinois,Biden,52.9064,52.90097,29/09/2020
Illinois,Trump,39.79618,39.84639,29/09/2020
Illinois,Biden,39.95792,39.92456,29/09/2020
Illinois,Trump,39.91846,40.02448,29/09/2020
Illinois,Biden,52.90104,52.89349,28/09/2020
Illinois,Trump,39.79766,39.82681,28/09/2020
Illinois,Biden,39.9981,40.00734,28/09/2020
Illinois,Trump,39.98459,40.06178,28/09/2020
New York,Biden,62.21193,62.33197,03/11/2020
New York,Trump,32.77427,32.91538,03/11/2020
New York,Biden,40.92811,40.57383,03/11/2020
New York,Trump,40.06224,39.87581,03/11/2020
New York,Biden,62.21193,62.33197,02/11/2020
New York,Trump,32.77427,32.91538,02/11/2020
New York,Biden,40.92811,40.57383,02/11/2020
New York,Trump,40.06224,39.87581,02/11/2020
New York,Biden,62.31092,62.85714,01/11/2020
New York,Trump,31.62582,32.11095,01/11/2020
New York,Biden,40.71592,40.60017,01/11/2020
New York,Trump,39.97245,39.77925,01/11/2020
New York,Biden,62.22847,62.8039,31/10/2020
New York,Trump,31.64619,32.11391,31/10/2020
New York,Biden,40.876,40.67559,31/10/2020
New York,Trump,40.02228,39.72908,31/10/2020
New York,Biden,62.0538,62.69223,30/10/2020
New York,Trump,31.64698,32.05735,30/10/2020
New York,Biden,41.00038,40.74074,30/10/2020
New York,Trump,40.0699,39.70685,30/10/2020
New York,Biden,61.20155,61.9209,29/10/2020
New York,Trump,31.07278,31.611,29/10/2020
New York,Biden,41.54028,41.1239,29/10/2020
New York,Trump,40.21629,39.47496,29/10/2020
New York,Biden,61.28685,62.11915,28/10/2020
New York,Trump,31.64004,31.82945,28/10/2020
New York,Biden,42.32006,41.57004,28/10/2020
New York,Trump,40.304,39.55317,28/10/2020
New York,Biden,61.20816,62.2045,27/10/2020
New York,Trump,31.55021,31.78174,27/10/2020
New York,Biden,42.36415,41.78578,27/10/2020
New York,Trump,40.40907,39.42969,27/10/2020
New York,Biden,61.21925,62.2875,26/10/2020
New York,Trump,31.53808,31.61632,26/10/2020
New York,Biden,42.34998,41.81443,26/10/2020
New York,Trump,40.32391,39.60381,26/10/2020
New York,Biden,61.38342,62.23251,25/10/2020
New York,Trump,31.04736,31.26736,25/10/2020
New York,Biden,41.89637,41.32076,25/10/2020
New York,Trump,40.14333,39.70329,25/10/2020
New York,Biden,61.27451,62.3474,24/10/2020
New York,Trump,31.60312,31.58516,24/10/2020
New York,Biden,42.19053,41.49662,24/10/2020
New York,Trump,40.11711,39.61694,24/10/2020
New York,Biden,61.12264,62.32378,23/10/2020
New York,Trump,31.75966,31.56068,23/10/2020
New York,Biden,42.38498,41.63165,23/10/2020
New York,Trump,40.40345,39.30064,23/10/2020
New York,Biden,61.0954,62.26233,22/10/2020
New York,Trump,31.67006,31.34227,22/10/2020
New York,Biden,42.40048,41.61693,22/10/2020
New York,Trump,40.41711,39.28981,22/10/2020
New York,Biden,61.08493,62.25547,21/10/2020
New York,Trump,31.77447,31.49647,21/10/2020
New York,Biden,42.39083,41.58562,21/10/2020
New York,Trump,40.34632,39.19941,21/10/2020
New York,Biden,61.0419,62.30169,20/10/2020
New York,Trump,31.81683,31.37401,20/10/2020
New York,Biden,42.39821,41.5805,20/10/2020
New York,Trump,40.35807,39.12716,20/10/2020
New York,Biden,61.03513,62.48552,19/10/2020
New York,Trump,31.8356,31.37551,19/10/2020
New York,Biden,42.46267,41.62986,19/10/2020
New York,Trump,40.47802,39.14626,19/10/2020
New York,Biden,61.04339,62.50105,18/10/2020
New York,Trump,31.86959,31.44917,18/10/2020
New York,Biden,42.60125,41.69321,18/10/2020
New York,Trump,40.69134,39.27266,18/10/2020
New York,Biden,61.04202,62.51055,17/10/2020
New York,Trump,31.86004,31.41744,17/10/2020
New York,Biden,42.59329,41.61163,17/10/2020
New York,Trump,40.60016,39.17272,17/10/2020
New York,Biden,61.03576,62.44815,16/10/2020
New York,Trump,31.85384,31.4303,16/10/2020
New York,Biden,42.50709,41.46209,16/10/2020
New York,Trump,40.52348,39.10592,16/10/2020
New York,Biden,60.94991,62.4327,15/10/2020
New York,Trump,31.87066,31.59091,15/10/2020
New York,Biden,42.49393,41.39475,15/10/2020
New York,Trump,40.52489,39.09415,15/10/2020
New York,Biden,61.02433,62.30821,14/10/2020
New York,Trump,31.8604,31.5573,14/10/2020
New York,Biden,42.48114,41.30699,14/10/2020
New York,Trump,40.47596,38.96876,14/10/2020
New York,Biden,60.9551,62.41863,13/10/2020
New York,Trump,31.83324,31.53941,13/10/2020
New York,Biden,42.65946,41.35771,13/10/2020
New York,Trump,40.60546,38.93324,13/10/2020
New York,Biden,60.95176,62.41111,12/10/2020
New York,Trump,31.93342,31.64887,12/10/2020
New York,Biden,42.80563,41.33757,12/10/2020
New York,Trump,40.68337,38.72397,12/10/2020
New York,Biden,60.94486,62.39217,11/10/2020
New York,Trump,31.94463,31.59818,11/10/2020
New York,Biden,42.66758,41.80918,11/10/2020
New York,Trump,40.5949,39.19112,11/10/2020
New York,Biden,60.9025,62.17808,10/10/2020
New York,Trump,31.98787,31.61681,10/10/2020
New York,Biden,42.69283,41.75168,10/10/2020
New York,Trump,40.84797,39.26525,10/10/2020
New York,Biden,60.91022,62.20073,09/10/2020
New York,Trump,31.97855,31.63311,09/10/2020
New York,Biden,42.89806,41.58987,09/10/2020
New York,Trump,40.91624,39.16662,09/10/2020
New York,Biden,60.94085,62.10194,08/10/2020
New York,Trump,31.93651,31.67415,08/10/2020
New York,Biden,42.69149,41.21067,08/10/2020
New York,Trump,40.5802,39.26236,08/10/2020
New York,Biden,60.9545,61.97618,07/10/2020
New York,Trump,31.94307,31.7211,07/10/2020
New York,Biden,42.66372,41.2272,07/10/2020
New York,Trump,40.59483,39.39793,07/10/2020
New York,Biden,60.95328,61.88324,06/10/2020
New York,Trump,31.94533,31.81274,06/10/2020
New York,Biden,42.73502,41.30932,06/10/2020
New York,Trump,40.62107,39.25947,06/10/2020
New York,Biden,60.91994,61.52507,05/10/2020
New York,Trump,31.93547,32.04489,05/10/2020
New York,Biden,42.69785,41.03065,05/10/2020
New York,Trump,40.57577,39.35174,05/10/2020
New York,Biden,60.92261,61.46556,04/10/2020
New York,Trump,31.91835,32.09241,04/10/2020
New York,Biden,42.80763,40.97733,04/10/2020
New York,Trump,40.52203,39.41127,04/10/2020
New York,Biden,60.9164,61.35435,03/10/2020
New York,Trump,31.91839,32.26083,03/10/2020
New York,Biden,42.74298,40.7501,03/10/2020
New York,Trump,40.51099,39.38644,03/10/2020
New York,Biden,59.94515,60.46562,02/10/2020
New York,Trump,32.40241,32.43025,02/10/2020
New York,Biden,42.53258,40.52834,02/10/2020
New York,Trump,40.00792,39.08442,02/10/2020
New York,Biden,59.8018,60.54568,01/10/2020
New York,Trump,33.19748,33.04915,01/10/2020
New York,Biden,43.5276,41.36444,01/10/2020
New York,Trump,40.21613,38.25459,01/10/2020
New York,Biden,59.80122,60.33247,30/09/2020
New York,Trump,33.20063,33.18967,30/09/2020
New York,Biden,43.99149,41.69823,30/09/2020
New York,Trump,40.68411,38.7121,30/09/2020
New York,Biden,59.8022,60.2695,29/09/2020
New York,Trump,33.18866,33.39473,29/09/2020
New York,Biden,43.21344,41.78104,29/09/2020
New York,Trump,39.92859,40.11058,29/09/2020
New York,Biden,59.80806,60.22794,28/09/2020
New York,Trump,33.19706,33.44173,28/09/2020
New York,Biden,43.25451,41.95583,28/09/2020
New York,Trump,39.99504,40.41372,28/09/2020
New York,Biden,59.82556,60.28329,27/09/2020
New York,Trump,33.21004,33.34116,27/09/2020
New York,Biden,43.24997,42.00162,27/09/2020
New York,Trump,40.00532,40.54484,27/09/2020
New York,Biden,59.80533,60.26006,26/09/2020
New York,Trump,33.22735,33.48294,26/09/2020
New York,Biden,43.26272,42.08368,26/09/2020
New York,Trump,39.99432,40.9091,26/09/2020
New York,Biden,59.81277,60.21986,25/09/2020
New York,Trump,33.23459,33.45681,25/09/2020
New York,Biden,43.21206,42.39269,25/09/2020
New York,Trump,39.96848,41.20001,25/09/2020
New York,Biden,59.80759,60.13604,24/09/2020
New York,Trump,33.24047,33.5105,24/09/2020
New York,Biden,43.13838,42.67363,24/09/2020
New York,Trump,39.87753,41.54658,24/09/2020
New York,Biden,59.80098,60.17282,23/09/2020
New York,Trump,33.26011,33.37408,23/09/2020
New York,Biden,43.12503,42.6489,23/09/2020
New York,Trump,39.85592,41.72503,23/09/2020
New York,Biden,59.84874,60.17058,22/09/2020
New York,Trump,33.15789,33.60203,22/09/2020
New York,Biden,43.21801,42.86182,22/09/2020
New York,Trump,39.94016,42.3251,22/09/2020
New York,Biden,59.80703,60.08041,21/09/2020
New York,Trump,33.1474,33.54566,21/09/2020
New York,Biden,43.02595,43.14043,21/09/2020
New York,Trump,39.82812,42.66948,21/09/2020
New York,Biden,59.75081,60.04407,20/09/2020
New York,Trump,33.15709,33.55133,20/09/2020
New York,Biden,43.24322,43.32699,20/09/2020
New York,Trump,39.99302,43.04913,20/09/2020
New York,Biden,59.73992,59.89008,19/09/2020
New York,Trump,33.18002,33.44758,19/09/2020
New York,Biden,42.9227,43.59185,19/09/2020
New York,Trump,39.82498,43.38031,19/09/2020
New York,Biden,59.73726,59.91288,18/09/2020
New York,Trump,33.17816,33.45584,18/09/2020
New York,Biden,42.9528,43.83137,18/09/2020
New York,Trump,39.85112,43.57001,18/09/2020
New York,Biden,59.75528,59.83845,17/09/2020
New York,Trump,33.16502,33.56284,17/09/2020
New York,Biden,43.00271,44.17086,17/09/2020
New York,Trump,39.85134,44.17553,17/09/2020
New York,Biden,59.78119,59.88682,16/09/2020
New York,Trump,33.16788,33.4513,16/09/2020
New York,Biden,42.86205,44.45124,16/09/2020
New York,Trump,39.82614,44.21888,16/09/2020
New York,Biden,59.74588,60.03548,15/09/2020
New York,Trump,33.16531,33.42625,15/09/2020
New York,Biden,43.16885,44.90017,15/09/2020
New York,Trump,40.01051,44.73386,15/09/2020
New York,Biden,59.79367,60.18605,14/09/2020
New York,Trump,33.17779,33.5189,14/09/2020
New York,Biden,43.08957,45.17922,14/09/2020
New York,Trump,39.95465,44.99675,14/09/2020
New York,Biden,59.78627,60.29981,13/09/2020
New York,Trump,33.17306,33.48275,13/09/2020
New York,Biden,43.14288,45.45032,13/09/2020
New York,Trump,39.99119,45.06934,13/09/2020
New York,Biden,59.80345,60.22168,12/09/2020
New York,Trump,33.20194,33.24991,12/09/2020
New York,Biden,43.09643,45.8199,12/09/2020
New York,Trump,39.98656,45.19307,12/09/2020
New York,Biden,59.82687,60.23755,11/09/2020
New York,Trump,33.22026,33.28439,11/09/2020
New York,Biden,42.9048,45.65086,11/09/2020
New York,Trump,39.89651,45.13972,11/09/2020
New York,Biden,59.80645,60.20235,10/09/2020
New York,Trump,33.2016,33.29195,10/09/2020
New York,Biden,43.14082,46.07486,10/09/2020
New York,Trump,40.02195,45.11597,10/09/2020
New York,Biden,59.81706,60.15274,09/09/2020
New York,Trump,33.17778,33.17505,09/09/2020
New York,Biden,43.08307,46.28259,09/09/2020
New York,Trump,39.99275,45.00965,09/09/2020
New York,Biden,59.75027,60.291,08/09/2020
New York,Trump,33.21864,33.45549,08/09/2020
New York,Biden,43.13219,47.06849,08/09/2020
New York,Trump,39.97128,45.62939,08/09/2020
New York,Biden,59.7376,60.24303,07/09/2020
New York,Trump,33.24822,33.41732,07/09/2020
New York,Biden,43.17319,47.09952,07/09/2020
New York,Trump,40.00293,45.40261,07/09/2020
New York,Biden,59.74136,60.23742,06/09/2020
New York,Trump,33.24812,33.33847,06/09/2020
New York,Biden,43.1539,47.12126,06/09/2020
New York,Trump,39.98455,45.23304,06/09/2020
New York,Biden,59.73678,60.20435,05/09/2020
New York,Trump,33.229,33.3289,05/09/2020
New York,Biden,43.17009,47.13262,05/09/2020
New York,Trump,39.99625,45.05257,05/09/2020
New York,Biden,59.73784,60.19619,04/09/2020
New York,Trump,33.22889,33.29285,04/09/2020
New York,Biden,43.1652,47.12371,04/09/2020
New York,Trump,39.98876,44.91334,04/09/2020
New York,Biden,59.73657,60.0396,03/09/2020
New York,Trump,33.23614,33.22649,03/09/2020
New York,Biden,43.19901,47.10559,03/09/2020
New York,Trump,40.04534,44.69685,03/09/2020
New York,Biden,59.72161,60.08738,02/09/2020
New York,Trump,33.22425,33.20237,02/09/2020
New York,Biden,43.13238,46.93606,02/09/2020
New York,Trump,40.00592,44.36716,02/09/2020
New York,Biden,59.72458,60.11942,01/09/2020
New York,Trump,33.23237,33.34931,01/09/2020
New York,Biden,43.141,47.25826,01/09/2020
New York,Trump,40.0625,43.5949,01/09/2020
New York,Biden,59.73915,60.19439,31/08/2020
New York,Trump,33.24387,33.31498,31/08/2020
New York,Biden,43.18291,47.35188,31/08/2020
New York,Trump,40.04824,43.01329,31/08/2020
New York,Biden,59.7111,60.12278,30/08/2020
New York,Trump,33.22128,32.4747,30/08/2020
New York,Biden,43.22053,47.65542,30/08/2020
New York,Trump,40.07911,41.96722,30/08/2020
New York,Biden,59.68437,60.25099,29/08/2020
New York,Trump,33.20316,32.44373,29/08/2020
New York,Biden,43.16512,47.849,29/08/2020
New York,Trump,40.1072,41.6129,29/08/2020
New York,Biden,59.76443,60.26994,28/08/2020
New York,Trump,33.26354,32.27555,28/08/2020
New York,Biden,42.99227,47.49569,28/08/2020
New York,Trump,39.97892,40.57749,28/08/2020
New York,Biden,59.73376,60.15334,27/08/2020
New York,Trump,33.2277,32.68865,27/08/2020
New York,Biden,43.13619,46.20364,27/08/2020
New York,Trump,40.00145,40.20431,27/08/2020
New York,Biden,59.73316,60.15125,26/08/2020
New York,Trump,33.22728,32.68612,26/08/2020
New York,Biden,43.135,46.18734,26/08/2020
New York,Trump,40.00136,40.20424,26/08/2020
New York,Biden,59.75785,60.60245,25/08/2020
New York,Trump,33.24726,32.67981,25/08/2020
New York,Biden,43.16591,44.94142,25/08/2020
New York,Biden,57.90995,59.00351,24/08/2020
New York,Trump,33.59558,32.92851,24/08/2020
New York,Biden,40.02334,42.49599,24/08/2020
New York,Biden,57.82795,59.02722,23/08/2020
